# Step     Time (ps)     Particles  Tot. E. (eV/part)  Kin. E. (eV/part)  Pot. E. (eV/part)  Temp. (K) Pxx Pyy Pzz Pxy Pxz Pyz (Pa) A/B/C (ang)    alpha/beta/gamma (deg)     Vol. (ang^3)  Rho (g/cm^3)
       36  3.600000e-03          2000  -9.9585915645e-01   2.1732320400e-03  -9.9803238849e-01   16.812873727380  -3610091483.315915107727  -3601358033.836259841919  -3583912615.946527957916  -3198480.826685439795  -599069.235224382719 -161118.745643222763  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       37  3.700000e-03          2000  -9.9585916459e-01   2.2967147525e-03  -9.9815587935e-01   17.768178643555  -3609826588.796259880066  -3601066448.419450283051  -3583660266.997956752777  -3207302.977448013145  -594170.600570596871 -171014.643619199254  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       38  3.800000e-03          2000  -9.9585913582e-01   2.4236997701e-03  -9.9828283559e-01   18.750578602386  -3609554584.066296577454  -3600766172.226057052612  -3583402109.246219635010  -3216956.868809649255  -589142.599601439317 -181145.171096075937  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       39  3.900000e-03          2000  -9.9585911156e-01   2.5541968054e-03  -9.9841330837e-01   19.760148742555  -3609273727.516959190369  -3600456701.504366397858  -3583133544.840258598328  -3226286.606173661537  -583977.398072004900 -191667.218026149756  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       40  4.000000e-03          2000  -9.9585913051e-01   2.6882158369e-03  -9.9854734634e-01   20.796966262952  -3608985678.435882568359  -3600137847.559239864349  -3582859545.729309558868  -3236261.596149769612  -578835.465219972306 -202539.117149597354  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       41  4.100000e-03          2000  -9.9585912908e-01   2.8257671124e-03  -9.9868489619e-01   21.861110442072  -3608689142.534039020538  -3599810966.796744346619  -3582576797.326410770416  -3246570.824493971188  -573378.485984507482 -213781.569111034070  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       42  4.200000e-03          2000  -9.9585914026e-01   2.9668611367e-03  -9.9882600139e-01   22.952662550179  -3608383801.604980468750  -3599476375.199499130249  -3582287324.023386478424  -3256858.949730419088  -567433.491002077702 -224846.760920865345  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       43  4.300000e-03          2000  -9.9585905418e-01   3.1115086882e-03  -9.9897056287e-01   24.071705971902  -3608070126.704247474670  -3599131471.969292163849  -3581990952.901589870453  -3267466.627568441443  -562101.168797329068 -236481.505043666548  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       44  4.400000e-03          2000  -9.9585913371e-01   3.2597208124e-03  -9.9911885453e-01   25.218326159438  -3607749835.126156806946  -3598778950.967216491699  -3581685373.995160579681  -3278486.504477966111  -555815.927686134470 -248675.246439368813  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       45  4.500000e-03          2000  -9.9585913971e-01   3.4115088227e-03  -9.9927064854e-01   26.392610636675  -3607419336.451233863831  -3598416698.378871917725  -3581373440.352180480957  -3289415.410409798380  -549834.537863269681 -260807.601859285001  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
